lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds,pop,rain,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,weather_id,weather_main,weather_description,weather_icon,current,location
1.3521,103.8198,Asia/Singapore,28800,1684731600,1684709757,1684753621,1684717140,1684762260,0.08,1011,70,296.8,3.79,218,4.27,90,0.82,5.71,7.74,302.51,299.62,302.73,300.61,301.62,300.0,306.68,303.7,305.24,302.48,501,Rain,moderate rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684818000,1684796160,1684840028,1684806780,1684851780,0.11,1012,74,296.7,6.84,265,7.83,100,0.98,11.09,7.7,301.65,298.86,301.94,300.42,300.32,299.22,305.47,302.86,302.87,299.22,501,Rain,moderate rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684904400,1684882564,1684926435,1684896240,1684941240,0.14,1011,67,295.96,4.57,238,5.09,68,0.41,0.44,11.81,302.63,299.98,302.63,301.12,301.18,300.13,306.34,304.44,304.29,302.48,500,Rain,light rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684990800,1684968968,1685012842,1684985640,0,0.18,1010,72,296.26,5.86,203,7.36,98,0.98,5.86,10.99,301.44,300.3,301.62,300.91,301.1,300.75,304.69,304.52,304.54,303.89,500,Rain,light rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1011,72,296.02,6.3,243,8.81,100,1.0,9.52,11.0,301.22,299.2,301.22,300.05,300.06,299.2,304.23,302.41,302.43,299.2,501,Rain,moderate rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1008,69,296.64,6.24,255,7.34,85,0.53,1.03,11.0,302.88,299.93,303.13,300.73,301.61,300.45,307.32,303.72,305.38,303.68,500,Rain,light rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1007,67,296.22,6.01,245,8.92,67,0.48,0.35,11.0,302.79,300.23,303.02,301.12,301.57,300.73,306.68,303.89,304.65,304.1,500,Rain,light rain,10d,1684630555.9793591,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684731600,1684709757,1684753621,1684717140,1684762260,0.08,1011,71,296.61,3.98,208,4.2,41,0.81,1.83,12.32,302.41,300.17,302.86,300.79,301.92,300.75,306.66,303.98,305.73,304.4,500,Rain,light rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684818000,1684796160,1684840028,1684806780,1684851780,0.11,1012,74,296.51,6.45,273,6.89,100,0.97,7.24,1.49,301.27,299.78,301.51,300.31,300.21,299.97,304.62,302.94,302.93,302.25,501,Rain,moderate rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684904400,1684882564,1684926435,1684896240,1684941240,0.14,1012,69,296.14,4.17,233,4.93,100,0.44,0.78,9.85,302.2,299.5,302.37,300.55,301.0,299.5,305.8,303.57,304.04,299.5,500,Rain,light rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684990800,1684968968,1685012842,1684985640,0,0.18,1011,70,296.67,5.0,201,5.2,98,0.93,5.39,9.09,302.61,300.46,302.61,300.78,301.41,301.11,306.91,304.08,305.25,304.56,500,Rain,light rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1011,74,296.53,5.88,188,6.91,79,0.85,5.8,10.27,301.58,300.13,301.58,300.13,300.51,300.73,305.31,302.57,303.26,303.85,501,Rain,moderate rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1009,69,296.53,5.85,249,6.97,64,0.67,2.35,11.0,302.71,299.25,303.12,300.91,301.6,300.43,306.93,304.25,305.36,303.41,500,Rain,light rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1007,64,295.89,6.39,251,7.92,86,0.38,0.49,11.0,303.24,300.44,303.3,301.17,301.66,300.91,307.0,303.86,304.68,304.52,500,Rain,light rain,10d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1008,61,294.71,5.31,251,7.65,98,0.12,,11.0,302.85,300.71,302.85,301.03,301.24,300.71,305.61,303.46,303.59,303.56,804,Clouds,overcast clouds,04d,1684716058.732942,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684818000,1684796160,1684840028,1684806780,1684851780,0.11,1012,73,296.0,6.75,263,7.55,84,0.96,6.87,11.85,301.3,298.39,302.4,300.48,300.9,299.05,304.54,303.2,303.71,299.89,501,Rain,moderate rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684904400,1684882564,1684926435,1684896240,1684941240,0.14,1011,69,296.5,4.42,215,4.66,87,0.49,0.94,11.46,302.57,299.8,302.66,301.02,301.53,299.8,306.61,304.5,305.2,299.8,500,Rain,light rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684990800,1684968968,1685012842,1684985640,0,0.18,1012,76,296.94,6.92,210,7.81,98,0.97,5.36,11.27,301.34,300.19,301.94,300.59,300.98,300.32,305.08,303.09,304.0,303.17,501,Rain,moderate rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1011,72,295.89,4.68,204,5.31,98,0.63,5.18,5.28,301.32,299.82,301.39,300.69,300.76,299.82,304.44,303.76,303.67,302.33,501,Rain,moderate rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1009,72,296.71,5.08,266,6.87,95,0.93,9.32,11.51,302.15,299.79,302.15,300.79,301.0,300.11,306.25,304.11,304.45,302.89,501,Rain,moderate rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1008,66,296.04,6.83,258,7.9,93,0.31,0.15,12.0,303.05,300.62,303.05,301.16,301.45,300.99,307.03,303.84,304.56,304.57,500,Rain,light rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1008,65,295.28,4.14,232,5.35,99,0.12,,12.0,302.5,300.52,302.5,300.87,301.05,300.64,305.68,303.05,303.25,303.65,804,Clouds,overcast clouds,04d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1009,65,295.83,4.43,235,4.69,86,0.53,0.86,12.0,303.08,300.57,303.08,301.05,301.42,300.84,306.88,304.15,304.2,303.71,500,Rain,light rain,10d,1684802150.254405,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684904400,1684882564,1684926435,1684896240,1684941240,0.14,1012,72,297.12,4.68,218,5.44,60,0.59,1.54,11.15,302.7,300.68,303.06,301.28,301.8,301.31,307.56,304.95,305.64,305.82,500,Rain,light rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684990800,1684968968,1685012842,1684985640,0,0.18,1011,68,296.86,5.5,181,6.16,57,0.96,9.81,7.13,303.16,300.4,303.23,301.13,301.53,300.6,307.74,305.05,305.7,303.8,501,Rain,moderate rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1012,79,296.79,6.13,209,7.03,100,1.0,17.19,9.5,300.52,299.77,301.77,299.77,299.88,300.53,303.61,299.77,302.38,303.52,501,Rain,moderate rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1009,76,296.93,4.44,247,5.38,90,0.74,5.6,7.2,301.41,299.41,301.41,300.29,300.4,299.41,305.25,303.2,303.35,299.41,501,Rain,moderate rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1009,67,296.12,6.07,237,7.55,65,0.72,1.4,11.74,302.75,300.05,302.75,300.87,301.42,300.78,306.59,303.77,304.35,303.96,500,Rain,light rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1008,67,296.41,4.11,239,4.16,96,0.38,0.12,12.0,303.08,300.19,303.08,301.14,301.5,300.78,307.32,304.2,304.36,303.83,500,Rain,light rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1009,64,295.68,4.42,236,4.4,83,0.65,1.43,12.0,303.01,300.31,303.01,300.96,301.31,300.9,306.52,303.45,303.59,303.83,500,Rain,light rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685509200,1685487404,1685531294,1685519580,1685474940,0.36,1009,68,296.46,4.84,228,4.74,81,0.71,1.24,12.0,302.87,300.08,303.01,301.0,301.17,301.1,307.07,304.59,304.41,304.4,500,Rain,light rain,10d,1684889519.567067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1684990800,1684968968,1685012842,1684985640,0,0.18,1011,71,297.25,5.06,177,6.05,35,1.0,9.28,10.94,303.08,300.79,303.48,300.79,301.49,302.08,308.26,304.24,305.77,307.28,501,Rain,moderate rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1012,67,296.53,5.43,214,5.47,98,0.85,4.54,10.79,303.08,300.17,303.08,300.72,301.36,300.35,307.32,303.95,304.97,303.23,501,Rain,moderate rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1010,70,296.28,4.61,208,6.5,100,0.89,7.42,5.87,301.97,299.59,302.25,300.78,300.92,299.93,305.49,303.59,304.01,302.33,501,Rain,moderate rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1009,71,296.55,5.63,234,6.34,96,0.89,4.77,11.72,302.06,299.79,302.36,300.77,301.16,300.24,305.86,303.93,304.24,303.19,501,Rain,moderate rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1008,66,296.37,3.94,235,3.93,100,0.38,0.64,10.67,303.18,300.36,303.18,301.22,301.59,300.71,307.32,303.95,304.54,303.68,500,Rain,light rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1009,66,295.93,4.37,228,4.61,92,0.63,1.29,11.0,302.89,300.42,302.89,301.01,301.25,300.86,306.69,304.2,304.15,303.75,500,Rain,light rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685509200,1685487404,1685531294,1685519580,1685474940,0.36,1009,69,296.76,5.0,212,5.07,96,0.7,0.78,11.0,302.96,300.44,302.96,301.19,301.42,301.2,307.5,304.74,305.27,304.76,500,Rain,light rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685595600,1685573811,1685617703,1685608680,1685563920,0.39,1008,66,296.42,5.11,218,5.36,52,0.45,1.12,11.0,303.33,300.37,303.33,301.17,301.48,301.41,307.66,304.7,304.93,304.93,500,Rain,light rain,10d,1684975483.8480625,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685077200,1685055373,1685099250,1685074800,1685030460,0.21,1011,71,296.44,4.49,215,4.81,93,1.0,5.84,9.87,302.24,299.3,302.98,301.03,301.56,299.78,306.27,304.52,305.1,299.78,501,Rain,moderate rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1010,70,296.59,5.41,242,6.58,100,0.87,9.4,6.21,302.42,299.89,302.42,300.64,300.99,299.89,306.48,303.77,304.29,302.32,501,Rain,moderate rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1010,71,296.52,5.16,237,5.83,98,0.9,10.91,8.14,302.07,299.5,302.48,300.73,301.28,299.91,305.89,303.37,304.35,302.37,501,Rain,moderate rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1009,67,296.41,4.39,245,4.4,100,0.36,0.17,10.1,303.03,300.27,303.03,301.16,301.46,300.74,307.21,303.97,304.14,303.75,500,Rain,light rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1009,67,296.12,4.47,226,4.54,97,0.52,0.65,11.51,302.74,300.14,302.83,300.83,301.13,300.5,306.57,304.2,304.46,303.02,500,Rain,light rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685509200,1685487404,1685531294,1685519580,1685474940,0.36,1009,69,296.65,4.79,213,5.18,97,0.7,1.49,12.0,302.88,300.29,302.96,301.12,301.39,301.05,307.32,304.58,305.2,304.15,500,Rain,light rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685595600,1685573811,1685617703,1685608680,1685563920,0.39,1008,65,296.18,4.7,216,4.78,92,0.88,1.94,12.0,303.37,300.42,303.37,301.21,301.45,301.24,307.51,304.64,304.71,304.56,500,Rain,light rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685682000,1685660219,1685704113,1685698080,1685653080,0.43,1008,65,296.43,4.45,194,5.35,95,0.35,0.74,12.0,303.67,300.68,303.67,301.48,302.03,301.18,308.19,305.75,306.36,304.72,500,Rain,light rain,10d,1685062383.8797247,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685163600,1685141778,1685185658,1685163900,1685119500,0.25,1010,74,296.87,5.07,243,5.4,95,0.91,6.0,9.14,301.97,300.17,302.21,300.82,300.98,300.93,306.21,303.92,304.27,304.99,501,Rain,moderate rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1010,70,296.42,5.15,216,6.73,91,0.98,11.53,9.9,302.3,299.81,302.63,300.41,301.25,300.19,306.21,303.37,304.73,302.98,501,Rain,moderate rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1010,70,296.68,5.18,241,5.84,100,0.78,2.99,11.33,302.66,299.78,302.79,300.86,301.48,300.12,307.02,304.01,304.93,302.82,501,Rain,moderate rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1009,67,296.18,3.74,231,3.63,98,0.79,2.35,10.2,302.75,300.16,302.76,300.95,301.14,300.99,306.59,304.2,304.07,304.29,500,Rain,light rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685509200,1685487404,1685531294,1685519580,1685474940,0.36,1009,67,296.45,4.87,218,4.75,51,0.78,2.07,11.12,303.2,300.25,303.2,301.13,301.34,300.95,307.6,304.75,304.93,304.07,500,Rain,light rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685595600,1685573811,1685617703,1685608680,1685563920,0.39,1008,67,296.47,4.9,212,4.99,95,0.79,2.35,12.0,303.1,300.42,303.1,301.02,301.22,300.88,307.37,304.64,304.81,304.05,500,Rain,light rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685682000,1685660219,1685704113,1685698080,1685653080,0.43,1008,67,296.58,4.66,216,5.02,98,0.71,1.32,12.0,303.26,300.33,303.26,301.25,301.82,301.22,307.73,304.73,306.04,304.81,500,Rain,light rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685768400,1685746628,1685790524,1685787780,1685742600,0.46,1009,68,296.35,4.83,224,5.24,100,0.82,1.72,12.0,302.82,300.48,302.82,301.09,301.38,300.92,306.96,304.51,304.56,304.01,500,Rain,light rain,10d,1685148731.4607215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685250000,1685228184,1685272066,1685252820,1685208480,0.27,1009,72,296.25,4.74,230,5.3,94,0.98,9.69,11.24,301.8,299.49,302.62,300.85,301.07,299.63,305.47,304.24,304.47,299.63,501,Rain,moderate rain,10d,1685235793.909402,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685336400,1685314590,1685358475,1685341680,1685297280,0.3,1009,70,296.76,4.61,230,4.94,100,0.62,1.3,11.68,302.74,300.15,302.84,300.98,301.67,300.36,307.21,304.27,305.02,303.26,500,Rain,light rain,10d,1685235793.909402,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685422800,1685400997,1685444884,1685430600,1685386080,0.33,1010,66,296.3,4.65,238,4.55,99,0.72,1.68,9.98,303.32,300.15,303.32,301.07,301.59,300.15,307.63,304.19,304.54,302.89,500,Rain,light rain,10d,1685235793.909402,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685509200,1685487404,1685531294,1685519580,1685474940,0.36,1009,69,296.92,4.73,219,4.9,58,0.82,2.35,11.67,302.96,300.44,302.96,301.13,301.42,300.97,307.5,304.9,305.27,304.52,500,Rain,light rain,10d,1685235793.909402,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685595600,1685573811,1685617703,1685608680,1685563920,0.39,1009,69,296.51,4.73,218,4.85,100,0.89,3.45,10.91,302.66,300.62,302.66,300.98,300.99,300.62,306.81,304.54,304.43,303.72,500,Rain,light rain,10d,1685235793.909402,Singapore
1.3521,103.8198,Asia/Singapore,28800,1685682000,1685660219,1685704113,1685698080,1685653080,0.43,1009,67,296.41,4.8,210,5.04,100,0.86,2.74,11.0,302.92,299.84,302.92,300.97,301.21,300.55,306.97,304.38,304.79,303.57,500,Rain,light rain,10d,1685235793.909402,Singapore
